- AI-Rank-log 1621231400.580 load_data, checksum:234584
video number:19760
group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
group: first_conv_bias has 0 params, lr_mult: 2, decay_mult: 0
group: normal_weight has 52 params, lr_mult: 1, decay_mult: 1
group: normal_bias has 0 params, lr_mult: 2, decay_mult: 0
group: BN scale/shift has 106 params, lr_mult: 1, decay_mult: 0
group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
group: lr5_weight has 1 params, lr_mult: 5, decay_mult: 1
group: lr10_bias has 1 params, lr_mult: 10, decay_mult: 0
- AI-Rank-log 1621231400.711 test_begin
Epoch: [0][1560/14661], lr: 0.00250	Time 0.285 (0.294)	Data 0.000 (0.001)	Loss 4.2115 (4.5144)	Prec@1 18.750 (13.573)	Prec@5 43.750 (31.322)	2021-05-17 14:10:59.263866
Epoch: [0][1580/14661], lr: 0.00250	Time 0.297 (0.294)	Data 0.000 (0.001)	Loss 5.2025 (4.5031)	Prec@1 18.750 (13.729)	Prec@5 18.750 (31.527)	2021-05-17 14:11:05.103676
Epoch: [0][1600/14661], lr: 0.00250	Time 0.297 (0.294)	Data 0.000 (0.001)	Loss 4.6520 (4.4948)	Prec@1 6.250 (13.847)	Prec@5 18.750 (31.687)	2021-05-17 14:11:10.949597
Epoch: [0][1620/14661], lr: 0.00250	Time 0.298 (0.294)	Data 0.000 (0.001)	Loss 4.8537 (4.4877)	Prec@1 12.500 (13.892)	Prec@5 31.250 (31.817)	2021-05-17 14:11:16.802061
Epoch: [0][1640/14661], lr: 0.00250	Time 0.298 (0.294)	Data 0.000 (0.001)	Loss 3.0879 (4.4770)	Prec@1 31.250 (14.004)	Prec@5 68.750 (32.004)	2021-05-17 14:11:22.667016
Epoch: [0][1660/14661], lr: 0.00250	Time 0.285 (0.294)	Data 0.000 (0.001)	Loss 3.4744 (4.4675)	Prec@1 37.500 (14.058)	Prec@5 68.750 (32.146)	2021-05-17 14:11:28.513668
Epoch: [0][1680/14661], lr: 0.00250	Time 0.296 (0.294)	Data 0.000 (0.001)	Loss 3.6063 (4.4591)	Prec@1 18.750 (14.184)	Prec@5 37.500 (32.272)	2021-05-17 14:11:34.372227
Epoch: [0][1700/14661], lr: 0.00250	Time 0.298 (0.294)	Data 0.000 (0.001)	Loss 3.2587 (4.4478)	Prec@1 25.000 (14.275)	Prec@5 50.000 (32.481)	2021-05-17 14:11:40.218135
Epoch: [0][1720/14661], lr: 0.00250	Time 0.296 (0.294)	Data 0.000 (0.001)	Loss 5.0292 (4.4402)	Prec@1 6.250 (14.345)	Prec@5 25.000 (32.634)	2021-05-17 14:11:46.065425
Epoch: [0][1740/14661], lr: 0.00250	Time 0.285 (0.294)	Data 0.000 (0.001)	Loss 5.0396 (4.4353)	Prec@1 6.250 (14.406)	Prec@5 12.500 (32.682)	2021-05-17 14:11:51.888635
Epoch: [0][1760/14661], lr: 0.00250	Time 0.300 (0.294)	Data 0.000 (0.001)	Loss 3.2919 (4.4289)	Prec@1 25.000 (14.480)	Prec@5 56.250 (32.826)	2021-05-17 14:11:57.718202
Epoch: [0][1780/14661], lr: 0.00250	Time 0.285 (0.294)	Data 0.000 (0.001)	Loss 3.8309 (4.4203)	Prec@1 18.750 (14.546)	Prec@5 37.500 (32.977)	2021-05-17 14:12:03.530536
Epoch: [0][1800/14661], lr: 0.00250	Time 0.285 (0.294)	Data 0.000 (0.001)	Loss 3.9897 (4.4130)	Prec@1 6.250 (14.613)	Prec@5 50.000 (33.117)	2021-05-17 14:12:09.361745
Epoch: [0][1820/14661], lr: 0.00250	Time 0.297 (0.294)	Data 0.000 (0.001)	Loss 2.6404 (4.4046)	Prec@1 43.750 (14.707)	Prec@5 68.750 (33.282)	2021-05-17 14:12:15.208541
Epoch: [0][1840/14661], lr: 0.00250	Time 0.285 (0.293)	Data 0.000 (0.001)	Loss 3.9243 (4.3971)	Prec@1 12.500 (14.812)	Prec@5 43.750 (33.426)	2021-05-17 14:12:21.015750
Epoch: [0][1860/14661], lr: 0.00250	Time 0.297 (0.293)	Data 0.000 (0.001)	Loss 3.7478 (4.3923)	Prec@1 25.000 (14.824)	Prec@5 43.750 (33.527)	2021-05-17 14:12:26.875306
Epoch: [0][1880/14661], lr: 0.00250	Time 0.285 (0.293)	Data 0.000 (0.001)	Loss 2.8446 (4.3855)	Prec@1 31.250 (14.906)	Prec@5 50.000 (33.599)	2021-05-17 14:12:32.705995
Epoch: [0][1900/14661], lr: 0.00250	Time 0.285 (0.293)	Data 0.000 (0.001)	Loss 3.7501 (4.3794)	Prec@1 18.750 (14.956)	Prec@5 37.500 (33.696)	2021-05-17 14:12:38.556273
Epoch: [0][1920/14661], lr: 0.00250	Time 0.284 (0.293)	Data 0.000 (0.001)	Loss 3.4596 (4.3737)	Prec@1 50.000 (15.018)	Prec@5 50.000 (33.814)	2021-05-17 14:12:44.440531
Epoch: [0][1940/14661], lr: 0.00250	Time 0.285 (0.293)	Data 0.000 (0.001)	Loss 3.9103 (4.3667)	Prec@1 18.750 (15.086)	Prec@5 56.250 (33.929)	2021-05-17 14:12:50.275100
Epoch: [0][1960/14661], lr: 0.00250	Time 0.284 (0.293)	Data 0.000 (0.001)	Loss 4.6852 (4.3606)	Prec@1 25.000 (15.180)	Prec@5 31.250 (34.055)	2021-05-17 14:12:56.151167
Epoch: [0][1980/14661], lr: 0.00250	Time 0.297 (0.293)	Data 0.000 (0.001)	Loss 3.6009 (4.3542)	Prec@1 18.750 (15.216)	Prec@5 50.000 (34.149)	2021-05-17 14:13:01.995155
Epoch: [0][2000/14661], lr: 0.00250	Time 0.285 (0.293)	Data 0.000 (0.001)	Loss 3.7670 (4.3484)	Prec@1 18.750 (15.289)	Prec@5 56.250 (34.292)	2021-05-17 14:13:07.849012
