====rank=0    device_id=0 
kinetics: 400 classes
storing name: TSM_kinetics_RGB_resnet50_shift8_blockres_avg_segment8_e50
creating folder checkpoint
creating folder checkpoint/TSM_kinetics_RGB_resnet50_shift8_blockres_avg_segment8_e50

    Initializing TSN with base model: resnet50.
    TSN Configurations:
        input_modality:     RGB
        num_segments:       8
        new_length:         1
        consensus_module:   avg
        dropout_ratio:      0.5
        img_feature_dim:    256
            
=> base model: resnet50
Adding temporal shift...
=> n_segment per stage: [8, 8, 8, 8]
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 4 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 6 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
video number:234584
- AI-Rank-log 1618110628.103 load_data, checksum:234584
video number:19760
group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
group: first_conv_bias has 0 params, lr_mult: 2, decay_mult: 0
group: normal_weight has 52 params, lr_mult: 1, decay_mult: 1
group: normal_bias has 0 params, lr_mult: 2, decay_mult: 0
group: BN scale/shift has 106 params, lr_mult: 1, decay_mult: 0
group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
group: lr5_weight has 1 params, lr_mult: 5, decay_mult: 1
group: lr10_bias has 1 params, lr_mult: 10, decay_mult: 0
- AI-Rank-log 1618110628.249 test_begin
Epoch: [0][2272/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 2.9171 (4.2665)	Prec@1 31.250 (15.791)	Prec@5 56.250 (36.048)
Epoch: [0][2304/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 4.2556 (4.2588)	Prec@1 12.500 (15.862)	Prec@5 43.750 (36.217)
Epoch: [0][2336/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.4386 (4.2518)	Prec@1 18.750 (15.953)	Prec@5 37.500 (36.358)
Epoch: [0][2368/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 4.0044 (4.2425)	Prec@1 31.250 (16.051)	Prec@5 37.500 (36.500)
Epoch: [0][2400/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.2875 (4.2351)	Prec@1 25.000 (16.131)	Prec@5 62.500 (36.649)
Epoch: [0][2432/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.6630 (4.2276)	Prec@1 25.000 (16.222)	Prec@5 68.750 (36.814)
Epoch: [0][2464/14661], lr: 0.00250	Time 0.526 (0.526)	Data 0.000 (0.001)	Loss 4.4753 (4.2195)	Prec@1 18.750 (16.336)	Prec@5 31.250 (36.980)
Epoch: [0][2496/14661], lr: 0.00250	Time 0.525 (0.526)	Data 0.000 (0.001)	Loss 3.0381 (4.2116)	Prec@1 25.000 (16.410)	Prec@5 68.750 (37.127)
Epoch: [0][2528/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.9265 (4.2044)	Prec@1 18.750 (16.484)	Prec@5 50.000 (37.270)
Epoch: [0][2560/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 4.0786 (4.1965)	Prec@1 25.000 (16.549)	Prec@5 43.750 (37.437)
Epoch: [0][2592/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.5754 (4.1895)	Prec@1 18.750 (16.622)	Prec@5 62.500 (37.570)
Epoch: [0][2624/14661], lr: 0.00250	Time 0.529 (0.526)	Data 0.000 (0.001)	Loss 3.5472 (4.1832)	Prec@1 31.250 (16.705)	Prec@5 50.000 (37.712)
Epoch: [0][2656/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 2.8028 (4.1766)	Prec@1 31.250 (16.783)	Prec@5 75.000 (37.825)
Epoch: [0][2688/14661], lr: 0.00250	Time 0.529 (0.526)	Data 0.000 (0.001)	Loss 3.7500 (4.1692)	Prec@1 25.000 (16.853)	Prec@5 50.000 (37.974)
Epoch: [0][2720/14661], lr: 0.00250	Time 0.525 (0.526)	Data 0.000 (0.001)	Loss 3.3605 (4.1611)	Prec@1 37.500 (16.917)	Prec@5 43.750 (38.116)
Epoch: [0][2752/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.9886 (4.1540)	Prec@1 18.750 (16.993)	Prec@5 43.750 (38.256)
Epoch: [0][2784/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 4.4346 (4.1465)	Prec@1 6.250 (17.067)	Prec@5 31.250 (38.407)
Epoch: [0][2816/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.1169 (4.1384)	Prec@1 31.250 (17.159)	Prec@5 56.250 (38.549)
Epoch: [0][2848/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.2328 (4.1307)	Prec@1 25.000 (17.249)	Prec@5 68.750 (38.704)
Epoch: [0][2880/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 4.1372 (4.1229)	Prec@1 25.000 (17.388)	Prec@5 37.500 (38.825)
Epoch: [0][2912/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.1166 (4.1165)	Prec@1 31.250 (17.484)	Prec@5 43.750 (38.938)
Epoch: [0][2944/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.3080 (4.1099)	Prec@1 31.250 (17.581)	Prec@5 56.250 (39.053)
Epoch: [0][2976/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.3964 (4.1038)	Prec@1 25.000 (17.639)	Prec@5 37.500 (39.146)
Epoch: [0][3008/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.2473 (4.0959)	Prec@1 43.750 (17.749)	Prec@5 62.500 (39.270)
Epoch: [0][3040/14661], lr: 0.00250	Time 0.529 (0.526)	Data 0.000 (0.001)	Loss 3.4340 (4.0883)	Prec@1 25.000 (17.874)	Prec@5 62.500 (39.418)
Epoch: [0][3072/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 2.9899 (4.0837)	Prec@1 37.500 (17.904)	Prec@5 56.250 (39.499)
Epoch: [0][3104/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.2652 (4.0765)	Prec@1 25.000 (17.995)	Prec@5 43.750 (39.626)
Epoch: [0][3136/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.3664 (4.0714)	Prec@1 12.500 (18.041)	Prec@5 50.000 (39.749)
Epoch: [0][3168/14661], lr: 0.00250	Time 0.529 (0.526)	Data 0.000 (0.001)	Loss 2.7995 (4.0632)	Prec@1 31.250 (18.154)	Prec@5 68.750 (39.906)
Epoch: [0][3200/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.4867 (4.0573)	Prec@1 18.750 (18.219)	Prec@5 50.000 (40.032)
Epoch: [0][3232/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.0316 (4.0505)	Prec@1 25.000 (18.286)	Prec@5 62.500 (40.164)
